OID_,src_GEOID10,nbr_GEOID10,LENGTH,NODE_COUNT
21383,420452240,420452220,687.485685778867833,0
21384,420452240,420452250,934.733260088516204,0
21385,420452240,420452270,689.073613075646449,0
21386,420452240,420452970,372.978427946279169,0
21387,420452240,420452990,282.371564125225632,0
21388,420452250,420451070,592.503640805539476,0
21389,420452250,420451080,775.179758845520723,0
21390,420452250,420451120,21.146760420733948,0
21391,420452250,420452220,424.464456531400742,0
21392,420452250,420452230,468.217549530860992,0
21393,420452250,420452240,934.733260088516204,0
21394,420452250,420452990,576.483076949614315,0
21395,420452260,42045120,973.903688828583768,0
21396,420452260,42045130,756.520688123730565,0
21397,420452260,42045160,258.616437616822566,0
21398,420452260,42045190,1468.259148176222652,0
21399,420452260,420453050,296.532443823392043,0
21400,420452270,420452200,153.669390802459532,0
21401,420452270,420452220,129.571229059211646,0
21402,420452270,420452240,689.073613075646449,0
21403,420452270,420452280,297.786357506769036,0
21404,420452270,420452290,452.721904444916220,0
21405,420452270,420452580,631.745099185334311,0
21406,420452270,420452660,0.000000000000000,1
21407,420452270,420452970,1143.718497802522506,0
21408,420452280,420452180,0.000000000000000,1
21409,420452280,420452200,884.948236056092924,0
21410,420452280,420452270,297.786357506769036,0
21411,420452280,420452290,688.338906711980030,0
21412,420452280,420452300,0.000000000000000,1
21413,420452280,420452310,730.721481817337690,0
21414,420452290,420452270,452.721904444916220,0
21415,420452290,420452280,688.338906711980030,0
21416,420452290,420452300,470.543523619823929,0
21417,420452290,420452310,0.000000000000000,1
21418,420452290,420452580,0.000000000000000,1
21419,420452290,420452660,678.356764843144219,0
21420,420452290,420452680,0.000000000000000,1
21421,42045230,42045180,748.857236993460788,0
21422,42045230,42045200,1175.299050454272219,0
21423,42045230,42045210,212.656441760192649,0
21424,42045230,42045220,105.856011913295589,0
21425,42045230,42045240,483.804411697212913,0
21426,42045230,420452500,81.581875369134565,0
21427,42045230,420452610,324.583614287525279,0
21428,420452300,420452280,0.000000000000000,1
21429,420452300,420452290,470.543523619823929,0
21430,420452300,420452310,639.155911258499259,0
21431,420452300,420452590,681.913921996057752,0
21432,420452300,420452630,0.000000000000000,1
21433,420452300,420452660,0.000000000000000,1
21434,420452300,420452680,289.757577466530051,0
21435,420452310,420452180,655.960324983058740,0
21436,420452310,420452200,0.000000000000000,1
21437,420452310,420452280,730.721481817337690,0
21438,420452310,420452290,0.000000000000000,1
21439,420452310,420452300,639.155911258499259,0
21440,420452310,420452590,0.000000000000000,1
21441,420452310,420452630,732.201372490205245,0
21442,420452320,420291140,654.025797135311564,0
21443,420452320,420291180,2506.255485974558269,0
21444,420452320,420452330,1791.502142390289237,0
21445,420452320,420452340,2972.190417139516285,0
21446,420452320,420452350,31.855796021996269,0
21447,420452320,420452420,0.000000000000000,1
21448,420452320,420452430,1518.337798629483586,0
21449,420452330,420452320,1791.502142390289237,0
21450,420452330,420452340,691.261227375922090,0
21451,420452330,420452370,962.947718474497606,0
21452,420452330,420452420,217.082544368166509,0
21453,420452330,420452430,0.000000000000000,1
21454,420452340,420291180,1183.464819414455178,0
21455,420452340,420452320,2972.190417139516285,0
21456,420452340,420452330,691.261227375922090,0
21457,420452340,420452350,4192.839411021634078,0
21458,420452340,420452370,1671.507660037103960,0
21459,420452340,420913350,288.325555718522196,0
21460,420452345,420452360,736.479543104051004,0
21461,420452345,420452405,100.380602785926783,0
21462,420452345,420452420,589.702508551789947,0
21463,420452350,420452320,31.855796021996269,0
21464,420452350,420452340,4192.839411021634078,0
21465,420452350,420452355,896.267211560435726,0
21466,420452350,420452370,613.201826521629073,0
21467,420452350,420452440,388.465153641271968,0
21468,420452350,420911530,1076.027879793639840,0
21469,420452350,420911540,1150.443235613896604,0
21470,420452350,420913350,1560.853372507152926,0
21471,420452355,420452350,896.267211560435726,0
21472,420452355,420452370,873.770646402599255,0
21473,420452355,420452390,1722.483386717043459,0
21474,420452355,420452440,349.466222833898144,0
21475,420452360,42029500,363.844973510126295,0
21476,420452360,420452140,2018.850854689313792,0
21477,420452360,420452170,0.000000000000000,1
21478,420452360,420452345,736.479543104051004,0
21479,420452360,420452370,2842.818961189519541,0
21480,420452360,420452380,4434.262533262181023,0
21481,420452360,420452405,696.247428115963089,0
21482,420452360,420452420,1754.752758310656191,0
21483,420452370,420452330,962.947718474497606,0
21484,420452370,420452340,1671.507660037103960,0
21485,420452370,420452350,613.201826521629073,0
21486,420452370,420452355,873.770646402599255,0
21487,420452370,420452360,2842.818961189519541,0
21488,420452370,420452380,704.808733652746128,0
21489,420452370,420452390,404.898251603421727,0
21490,420452370,420452405,725.542766619711983,0
21491,420452370,420452420,414.551821621180920,0
21492,420452380,420452120,57.573386804848198,0
21493,420452380,420452140,0.000000000000000,1
21494,420452380,420452150,729.029371197858836,0
21495,420452380,420452160,3.443723664755540,0
21496,420452380,420452170,1409.079144826090442,0
21497,420452380,420452360,4434.262533262181023,0
21498,420452380,420452370,704.808733652746128,0
21499,420452380,420452390,3152.882251235396325,0
21500,420452380,420452410,3699.027994313278214,0
21501,420452390,420452355,1722.483386717043459,0
21502,420452390,420452370,404.898251603421727,0
21503,420452390,420452380,3152.882251235396325,0
21504,420452390,420452400,1070.544281241987846,0
21505,420452390,420452410,370.942001488616370,0
21506,420452390,420452440,255.855069634612448,0
21507,420452390,420452450,1679.285839608232664,0
21508,42045240,42045180,564.069651046016247,0
21509,42045240,420452040,741.808410931979438,0
21510,42045240,42045230,483.804411697212913,0
21511,42045240,420452500,210.272461055438299,0
21512,420452400,420451320,97.050573466903543,0
21513,420452400,420451330,125.196949625066566,0
21514,420452400,420452390,1070.544281241987846,0
21515,420452400,420452410,2888.373456389037074,0
21516,420452400,420452440,470.398875779553634,0
21517,420452400,420452450,1133.120572656494915,0
21518,420452400,420911680,1076.530112146455167,0
21519,420452405,420452345,100.380602785926783,0
21520,420452405,420452360,696.247428115963089,0
21521,420452405,420452370,725.542766619711983,0
21522,420452405,420452420,502.005601089467802,0
21523,420452410,420451280,2235.381984146479681,0
21524,420452410,420451330,884.066722433461678,0
21525,420452410,420451350,1340.173928463021184,0
21526,420452410,420451710,273.913599795438472,0
21527,420452410,420451740,1014.127983573699794,0
21528,420452410,420452160,661.703288834093428,0
21529,420452410,420452380,3699.027994313278214,0
21530,420452410,420452390,370.942001488616370,0
21531,420452410,420452400,2888.373456389037074,0
21532,420452420,42029500,1005.346383183931607,0
21533,420452420,42029520,0.000000000000000,1
21534,420452420,420452320,0.000000000000000,1
21535,420452420,420452330,217.082544368166509,0
21536,420452420,420452345,589.702508551789947,0
21537,420452420,420452360,1754.752758310656191,0
21538,420452420,420452370,414.551821621180920,0
21539,420452420,420452405,502.005601089467802,0
21540,420452420,420452430,2721.859772315070586,0
21541,420452430,420291140,962.269839477998630,0
21542,420452430,42029500,0.000000000000000,1
21543,420452430,42029520,474.364695155334175,0
21544,420452430,420452320,1518.337798629483586,0
21545,420452430,420452330,0.000000000000000,1
21546,420452430,420452420,2721.859772315070586,0
21547,420452440,420452350,388.465153641271968,0
21548,420452440,420452355,349.466222833898144,0
21549,420452440,420452390,255.855069634612448,0
21550,420452440,420452400,470.398875779553634,0
21551,420452440,420452450,1352.674837290935784,0
21552,420452440,420911530,1184.124893640474284,0
21553,420452440,420911680,273.251099311044584,0
21554,420452450,420452390,1679.285839608232664,0
21555,420452450,420452400,1133.120572656494915,0
21556,420452450,420452440,1352.674837290935784,0
21557,420452460,420451010,1339.199226048430319,0
21558,420452460,420451020,346.266443009983050,0
21559,420452460,420452470,430.981364386691666,0
21560,420452460,420452480,354.564433206954675,0
21561,420452460,420452600,669.297988849525495,0
21562,420452460,420452610,621.656279905331644,0
21563,420452460,420452670,344.375317841046240,0
21564,420452460,420452690,953.769051179908956,0
21565,420452460,42045270,37.345167203267401,0
21566,420452460,42045290,122.270609072146627,0
21567,420452470,420451020,2290.950926023347165,0
21568,420452470,420452460,430.981364386691666,0
21569,420452470,420452580,2429.707668750818357,0
21570,420452470,420452660,68.924775912377498,0
21571,420452470,420452670,1104.057300638151901,0
21572,420452470,420452950,1839.469616442388315,0
21573,420452470,420452970,424.775703256556028,0
21574,420452480,420452460,354.564433206954675,0
21575,420452480,420452600,1081.790399940153748,0
21576,420452480,420452610,951.280606602681587,0
21577,420452490,420452510,1082.602376191148778,0
21578,420452490,420452560,719.254298391488192,0
21579,420452490,420452600,486.199793801900398,0
21580,420452490,420452810,235.913570574960403,0
21581,420452490,420452930,210.236925062605849,0
21582,42045250,42045190,813.323703701178374,0
21583,42045250,42045210,506.708566576980218,0
21584,42045250,42045220,632.949791927085585,0
21585,42045250,420453050,260.537094692826713,0
21586,420452500,420452040,1143.781622032528730,0
21587,420452500,42045230,81.581875369134565,0
21588,420452500,42045240,210.272461055438299,0
21589,420452500,420452510,271.833784338822738,0
21590,420452500,420452600,576.478562324137556,0
21591,420452500,420452610,774.938685257295674,0
21592,420452510,420452040,993.257815043149208,0
21593,420452510,420452490,1082.602376191148778,0
21594,420452510,420452500,271.833784338822738,0
21595,420452510,420452600,425.367098982578909,0
21596,420452510,420452810,438.355129214432111,0
21597,420452520,420452030,321.205211513481686,0
21598,420452520,420452530,1576.425000522084929,0
21599,420452520,420452560,1497.996731501738850,0
21600,420452520,420452570,64.679982171944928,0
21601,420452520,420452620,205.165676187023905,0
21602,420452520,420452710,1337.729213785271668,0
21603,420452520,420452820,848.839664856575041,0
21604,420452520,420452910,534.737414128962882,0
21605,420452520,420452930,136.981168237988953,0
21606,420452530,420452520,1576.425000522084929,0
21607,420452530,420452570,1001.861162752676591,0
21608,420452530,420452620,428.546332143042093,0
21609,420452530,420452630,169.946912252308692,0
21610,420452540,420451140,554.402682771982541,0
21611,420452540,420452550,1098.761351392582583,0
21612,420452540,420452640,344.811581144272282,0
21613,420452540,420452650,1050.161743941456280,0
21614,420452540,42045900,738.497702378467125,0
21615,420452550,420452540,1098.761351392582583,0
21616,420452550,420452640,727.736295988556208,0
21617,420452550,420452790,601.693600581250735,0
21618,420452550,420453250,519.816822386902686,0
21619,420452550,420453260,357.719883554986836,0
21620,420452550,42045900,366.201303919697580,0
21621,420452560,420452490,719.254298391488192,0
21622,420452560,420452520,1497.996731501738850,0
21623,420452560,420452570,847.592747420045839,0
21624,420452560,420452600,970.853164921926918,0
21625,420452560,420452930,976.350714696050659,0
21626,420452570,420452520,64.679982171944928,0
21627,420452570,420452530,1001.861162752676591,0
21628,420452570,420452560,847.592747420045839,0
21629,420452570,420452590,478.083755123928768,0
21630,420452570,420452600,383.310656249550220,0
21631,420452570,420452630,276.320352230763547,0
21632,420452570,420452680,569.612492105379260,0
21633,420452570,420452690,857.717036412412881,0
21634,420452580,420452270,631.745099185334311,0
21635,420452580,420452290,0.000000000000000,1
21636,420452580,420452470,2429.707668750818357,0
21637,420452580,420452660,938.817944082600661,0
21638,420452580,420452670,414.575584580865893,0
21639,420452580,420452970,1073.775415283380880,0
21640,420452590,420452300,681.913921996057752,0
21641,420452590,420452310,0.000000000000000,1
21642,420452590,420452570,478.083755123928768,0
21643,420452590,420452630,624.604845327045837,0
21644,420452590,420452680,922.587802967869493,0
21645,42045260,42045200,118.151974374671823,0
21646,42045260,42045210,519.827620649959840,0
21647,42045260,42045270,416.811755381930254,0
21648,42045260,42045280,236.944672258669243,0
21649,42045260,420453030,333.967599949087116,0
21650,42045260,42045310,986.705551524858151,0
21651,42045260,42045330,0.000000000000000,1
21652,420452600,420452460,669.297988849525495,0
21653,420452600,420452480,1081.790399940153748,0
21654,420452600,420452490,486.199793801900398,0
21655,420452600,420452500,576.478562324137556,0
21656,420452600,420452510,425.367098982578909,0
21657,420452600,420452560,970.853164921926918,0
21658,420452600,420452570,383.310656249550220,0
21659,420452600,420452610,92.649104334602484,0
21660,420452600,420452690,482.880601382567590,0
21661,420452610,42045200,395.995680257846686,0
21662,420452610,42045230,324.583614287525279,0
21663,420452610,420452460,621.656279905331644,0
21664,420452610,420452480,951.280606602681587,0
21665,420452610,420452500,774.938685257295674,0
21666,420452610,420452600,92.649104334602484,0
21667,420452610,42045270,281.873971025712422,0
21668,420452620,420452030,255.334291968752467,0
21669,420452620,420452520,205.165676187023905,0
21670,420452620,420452530,428.546332143042093,0
21671,420452620,420452630,783.258995570895536,0
21672,420452620,420452640,1372.392205475340916,0
21673,420452620,420452710,1271.120257048818758,0
21674,420452630,420451140,313.437069202729617,0
21675,420452630,420452180,328.824992950617798,0
21676,420452630,420452190,95.880584999978282,0
21677,420452630,420452300,0.000000000000000,1
21678,420452630,420452310,732.201372490205245,0
21679,420452630,420452530,169.946912252308692,0
21680,420452630,420452570,276.320352230763547,0
21681,420452630,420452590,624.604845327045837,0
21682,420452630,420452620,783.258995570895536,0
21683,420452630,420452640,255.924800188038432,0
21684,420452630,420452650,1155.895226277671100,0
21685,420452640,420452030,776.378037575046051,0
21686,420452640,420452540,344.811581144272282,0
21687,420452640,420452550,727.736295988556208,0
21688,420452640,420452620,1372.392205475340916,0
21689,420452640,420452630,255.924800188038432,0
21690,420452640,420452650,853.629102735276774,0
21691,420452640,420452790,148.736748105459355,0
21692,420452650,420451140,308.505308169194223,0
21693,420452650,420452540,1050.161743941456280,0
21694,420452650,420452630,1155.895226277671100,0
21695,420452650,420452640,853.629102735276774,0
21696,420452660,420452270,0.000000000000000,1
21697,420452660,420452290,678.356764843144219,0
21698,420452660,420452300,0.000000000000000,1
21699,420452660,420452470,68.924775912377498,0
21700,420452660,420452580,938.817944082600661,0
21701,420452660,420452670,406.892357083679940,0
21702,420452660,420452680,1072.244781916006787,0
21703,420452660,420452690,0.000000000000000,1
21704,420452670,420452460,344.375317841046240,0
21705,420452670,420452470,1104.057300638151901,0
21706,420452670,420452580,414.575584580865893,0
21707,420452670,420452660,406.892357083679940,0
21708,420452670,420452680,0.000000000000000,1
21709,420452670,420452690,1454.665754862342283,0
21710,420452680,420452290,0.000000000000000,1
21711,420452680,420452300,289.757577466530051,0
21712,420452680,420452570,569.612492105379260,0
21713,420452680,420452590,922.587802967869493,0
21714,420452680,420452660,1072.244781916006787,0
21715,420452680,420452670,0.000000000000000,1
21716,420452680,420452690,655.727343576282465,0
21717,420452690,420452460,953.769051179908956,0
21718,420452690,420452570,857.717036412412881,0
21719,420452690,420452600,482.880601382567590,0
21720,420452690,420452660,0.000000000000000,1
21721,420452690,420452670,1454.665754862342283,0
21722,420452690,420452680,655.727343576282465,0
21723,42045270,42045200,1233.671093930965753,0
21724,42045270,420452460,37.345167203267401,0
21725,42045270,42045260,416.811755381930254,0
21726,42045270,420452610,281.873971025712422,0
21727,42045270,42045280,617.484257350316966,0
21728,42045270,42045290,560.750800352127385,0
21729,420452700,42045170,113.195758735408901,0
21730,420452700,420451950,1992.794482896652880,0
21731,420452700,420452050,3810.801723036887779,0
21732,420452700,420452090,1498.034163458659350,0
21733,420452710,420452030,20.927013625994647,0
21734,420452710,420452520,1337.729213785271668,0
21735,420452710,420452620,1271.120257048818758,0
21736,420452720,420452730,909.844289343221703,0
21737,420452720,420452740,370.043304540167867,0
21738,420452720,42045740,90.424046699552719,0
21739,420452720,42045820,251.805456799214369,0
21740,420452720,42045950,437.545045708738030,0
21741,420452730,420452720,909.844289343221703,0
21742,420452730,420452740,909.486664460384873,0
21743,420452730,420452750,836.218080188845875,0
21744,420452730,42045740,223.539331895224450,0
21745,420452730,42045750,373.826106229693380,0
21746,420452730,42045760,440.591121791063927,0
21747,420452730,42045770,0.000000000000000,1
21748,420452740,420451040,664.489599573758369,0
21749,420452740,420451050,360.506045681199112,0
21750,420452740,420452720,370.043304540167867,0
21751,420452740,420452730,909.486664460384873,0
21752,420452740,420452750,977.604237718038348,0
21753,420452740,42045820,1110.691788761803309,0
21754,420452740,42045870,2374.912175950994424,0
21755,420452750,420451040,300.692583709978464,0
21756,420452750,420452730,836.218080188845875,0
21757,420452750,420452740,977.604237718038348,0
21758,420452750,42045760,0.000000000000000,1
21759,420452750,42045770,324.888091063693082,0
21760,420452750,42045780,194.527936661921672,0
21761,420452755,420452770,860.853489130581920,0
21762,420452755,420452780,0.000000000000000,1
21763,420452755,420452866,799.966112253362553,0
21764,420452755,420452870,486.192445711426103,0
21765,420452755,420452880,380.088950507272841,0
21766,420452760,420452770,1373.742121458241172,0
21767,420452760,420452775,580.955239733993039,0
21768,420452760,420452780,595.531712862021436,0
21769,420452760,420452825,169.810053981142630,0
21770,420452760,420452840,548.852488643401216,0
21771,420452770,420452755,860.853489130581920,0
21772,420452770,420452760,1373.742121458241172,0
21773,420452770,420452780,217.430321532935068,0
21774,420452770,420452825,766.487679112442152,0
21775,420452770,420452866,39.342357506332519,0
21776,420452770,420452870,0.000000000000000,1
21777,420452775,420452030,718.966763563826021,0
21778,420452775,420452760,580.955239733993039,0
21779,420452775,420452780,857.990609226264041,0
21780,420452775,420452790,1038.979441090929640,0
21781,420452775,420452805,656.575570729494984,0
21782,420452775,420452840,153.370454080708214,0
21783,420452780,420452755,0.000000000000000,1
21784,420452780,420452760,595.531712862021436,0
21785,420452780,420452770,217.430321532935068,0
21786,420452780,420452775,857.990609226264041,0
21787,420452780,420452790,704.409813102616340,0
21788,420452780,420452870,859.740214510601504,0
21789,420452780,420453230,0.000000000000000,1
21790,420452780,420453240,663.885527023903364,0
21791,420452780,420453260,0.000000000000000,1
21792,420452790,420452030,613.532430986664167,0
21793,420452790,420452550,601.693600581250735,0
21794,420452790,420452640,148.736748105459355,0
21795,420452790,420452775,1038.979441090929640,0
21796,420452790,420452780,704.409813102616340,0
21797,420452790,420453240,0.000000000000000,1
21798,420452790,420453260,1039.076075017543872,0
21799,42045280,42045260,236.944672258669243,0
21800,42045280,42045270,617.484257350316966,0
21801,42045280,42045290,349.040555961568884,0
21802,42045280,42045310,0.000000000000000,1
21803,42045280,42045330,661.172286197805647,0
21804,420452800,420452805,1449.008681436662755,0
21805,420452800,420452840,935.832172790329196,0
21806,420452800,420452890,412.075447722494346,0
21807,420452800,420452900,562.071849930377880,0
21808,420452800,420452920,701.928970814637523,0
21809,420452805,420452030,1977.563637884440368,0
21810,420452805,420452775,656.575570729494984,0
21811,420452805,420452800,1449.008681436662755,0
21812,420452805,420452820,1095.488887841059295,0
21813,420452805,420452840,1207.565119512440106,0
21814,420452805,420452920,698.843811508053591,0
21815,420452810,420452040,677.820045958704100,0
21816,420452810,420452490,235.913570574960403,0
21817,420452810,420452510,438.355129214432111,0
21818,420452810,420452930,690.390926647393712,0
21819,420452820,420452030,776.112425585879919,0
21820,420452820,420452520,848.839664856575041,0
21821,420452820,420452805,1095.488887841059295,0
21822,420452820,420452910,1135.620264454925518,0
21823,420452820,420452920,465.732389362498452,0
21824,420452825,420452760,169.810053981142630,0
21825,420452825,420452770,766.487679112442152,0
21826,420452825,420452830,1190.636543865472049,0
21827,420452825,420452840,754.468950604496854,0
21828,420452825,420452860,342.650650282700781,0
21829,420452825,420452866,93.197958594408931,0
21830,420452825,420452890,371.504813887715784,0
21831,420452830,420452825,1190.636543865472049,0
21832,420452830,420452860,661.991657829304927,0
21833,420452830,420452885,981.063554734842228,0
21834,420452830,420452890,297.891420098370986,0
21835,420452840,420452760,548.852488643401216,0
21836,420452840,420452775,153.370454080708214,0
21837,420452840,420452800,935.832172790329196,0
21838,420452840,420452805,1207.565119512440106,0
21839,420452840,420452825,754.468950604496854,0
21840,420452840,420452890,602.105702611803963,0
21841,420452845,420452850,2051.715279532450495,0
21842,420452845,420452860,1591.769163352072155,0
21843,420452845,420452866,70.456631324610498,0
21844,420452845,420452885,532.183136952976383,0
21845,420452845,420453110,782.810667445324611,0
21846,420452845,420453130,0.000000000000000,1
21847,420452850,420451490,83.505181436521440,0
21848,420452850,420451510,345.393311469335970,0
21849,420452850,420451790,1613.746554239354509,0
21850,420452850,420451880,298.088666897440817,0
21851,420452850,420452845,2051.715279532450495,0
21852,420452850,420452885,134.021041275323967,0
21853,420452850,420453110,316.384583198289363,0
21854,420452860,420452825,342.650650282700781,0
21855,420452860,420452830,661.991657829304927,0
21856,420452860,420452845,1591.769163352072155,0
21857,420452860,420452866,1321.901405051422216,0
21858,420452860,420452885,221.268312731474907,0
21859,420452863,420452866,1800.235303245203340,0
21860,420452863,420452870,247.536955655958963,0
21861,420452863,420452880,1128.358966472035718,0
21862,420452863,420453130,0.000000000000000,1
21863,420452863,420453160,625.301526323040548,0
21864,420452863,420453180,1167.537804242070933,0
21865,420452863,420453220,297.950248292568858,0
21866,420452863,420453230,186.995875195301409,0
21867,420452866,420452755,799.966112253362553,0
21868,420452866,420452770,39.342357506332519,0
21869,420452866,420452825,93.197958594408931,0
21870,420452866,420452845,70.456631324610498,0
21871,420452866,420452860,1321.901405051422216,0
21872,420452866,420452863,1800.235303245203340,0
21873,420452866,420452880,829.961107805206780,0
21874,420452866,420453110,0.000000000000000,1
21875,420452866,420453130,465.720117856369711,0
21876,420452866,420453180,0.000000000000000,1
21877,420452870,420452755,486.192445711426103,0
21878,420452870,420452770,0.000000000000000,1
21879,420452870,420452780,859.740214510601504,0
21880,420452870,420452863,247.536955655958963,0
21881,420452870,420452880,631.127660529172772,0
21882,420452870,420453230,391.660284712617567,0
21883,420452870,420453240,0.000000000000000,1
21884,420452880,420452755,380.088950507272841,0
21885,420452880,420452863,1128.358966472035718,0
21886,420452880,420452866,829.961107805206780,0
21887,420452880,420452870,631.127660529172772,0
21888,420452885,420451880,2074.093875364531868,0
21889,420452885,420452070,640.119615676949138,0
21890,420452885,420452830,981.063554734842228,0
21891,420452885,420452845,532.183136952976383,0
21892,420452885,420452850,134.021041275323967,0
21893,420452885,420452860,221.268312731474907,0
21894,420452885,420452890,879.036561829016478,0
21895,420452885,420452900,1662.344461976801085,0
21896,420452890,420452800,412.075447722494346,0
21897,420452890,420452825,371.504813887715784,0
21898,420452890,420452830,297.891420098370986,0
21899,420452890,420452840,602.105702611803963,0
21900,420452890,420452885,879.036561829016478,0
21901,420452890,420452900,1776.363242718879064,0
21902,42045290,420451010,187.274873552919388,0
21903,42045290,420452460,122.270609072146627,0
21904,42045290,42045270,560.750800352127385,0
21905,42045290,42045280,349.040555961568884,0
21906,42045290,42045330,90.428609323904894,0
21907,42045290,42045350,904.255214592767629,0
21908,420452900,420452060,74.637337238704674,0
21909,420452900,420452070,3381.307530700563348,0
21910,420452900,420452800,562.071849930377880,0
21911,420452900,420452885,1662.344461976801085,0
21912,420452900,420452890,1776.363242718879064,0
21913,420452900,420452920,995.900779607150412,0
21914,420452910,420452520,534.737414128962882,0
21915,420452910,420452820,1135.620264454925518,0
21916,420452910,420452920,1151.711905119488620,0
21917,420452910,420452930,1489.210763481577715,0
21918,420452915,420291830,1597.751788084730151,0
21919,420452915,420292060,2057.547576194077919,0
21920,420452915,420451030,5164.414456440137656,0
21921,420452915,420452010,3824.926539523108204,0
21922,420452915,420452925,3055.823846826489898,0
21923,420452915,42045680,1356.692303405332950,0
21924,420452915,42045830,3049.130795052000849,0
21925,420452920,420452050,0.000000000000000,1
21926,420452920,420452060,1121.259097212000825,0
21927,420452920,420452800,701.928970814637523,0
21928,420452920,420452805,698.843811508053591,0
21929,420452920,420452820,465.732389362498452,0
21930,420452920,420452900,995.900779607150412,0
21931,420452920,420452910,1151.711905119488620,0
21932,420452920,420452930,955.124059078103301,0
21933,420452925,420292060,9526.734773685566324,0
21934,420452925,42045175,1784.833931878881458,0
21935,420452925,420452915,3055.823846826489898,0
21936,420452925,42045830,3881.839124244057984,0
21937,420452930,420452040,496.882174636087939,0
21938,420452930,420452050,1541.949593270016976,0
21939,420452930,420452060,0.000000000000000,1
21940,420452930,420452490,210.236925062605849,0
21941,420452930,420452520,136.981168237988953,0
21942,420452930,420452560,976.350714696050659,0
21943,420452930,420452810,690.390926647393712,0
21944,420452930,420452910,1489.210763481577715,0
21945,420452930,420452920,955.124059078103301,0
21946,420452950,420452470,1839.469616442388315,0
21947,420452950,420452970,1526.857425936727168,0
21948,420452950,420452980,3950.161584247002793,0
21949,420452960,420452970,398.774306470429622,0
21950,420452960,420452980,5561.433519355049611,0
21951,420452960,420452990,2597.005685319532859,0
21952,420452960,421014030,1153.616292470570897,0
21953,420452960,421014040,4486.466160054888860,0
21954,420452970,420452240,372.978427946279169,0
21955,420452970,420452270,1143.718497802522506,0
21956,420452970,420452470,424.775703256556028,0
21957,420452970,420452580,1073.775415283380880,0
21958,420452970,420452950,1526.857425936727168,0
21959,420452970,420452960,398.774306470429622,0
21960,420452970,420452980,97.739799740085871,0
21961,420452970,420452990,3395.014624762575750,0
21962,420452980,420452950,3950.161584247002793,0
21963,420452980,420452960,5561.433519355049611,0
21964,420452980,420452970,97.739799740085871,0
21965,420452990,420451050,1662.868098874733505,0
21966,420452990,420451080,990.842569929166075,0
21967,420452990,420452240,282.371564125225632,0
21968,420452990,420452250,576.483076949614315,0
21969,420452990,420452960,2597.005685319532859,0
21970,420452990,420452970,3395.014624762575750,0
21971,420452990,421014038,671.157901415562037,0
21972,420452990,421014040,25.126926069662414,0
21973,4204530,420451940,1516.634480689978545,0
21974,4204530,420451970,1530.990046692345004,0
21975,4204530,420451990,1196.573487991256798,0
21976,4204530,4204540,2690.941973194984712,0
21977,4204530,4204550,1093.919054751363547,0
21978,4204530,4204560,811.189916799837761,0
21979,4204530,4204570,1262.138806037353106,0
21980,4204530,4204590,673.341970967138195,0
21981,420453000,420453010,1340.596639132660584,0
21982,420453000,420453020,336.245562530588074,0
21983,420453000,420453058,297.295429820380264,0
21984,420453000,42045550,0.000000000000000,1
21985,420453000,42045560,273.144324321701617,0
21986,420453000,42045565,894.308190715864043,0
21987,420453010,420451640,1136.168773711912763,0
21988,420453010,420451660,1700.756493277614027,0
21989,420453010,420451670,0.000000000000000,1
21990,420453010,420451680,1200.038634400187448,0
21991,420453010,420453000,1340.596639132660584,0
21992,420453010,420453020,1498.035774952952806,0
21993,420453010,420453058,998.311158009785800,0
21994,420453010,42045550,769.079598020762546,0
21995,420453020,420453000,336.245562530588074,0
21996,420453020,420453010,1498.035774952952806,0
21997,420453020,42045550,1092.507302278604584,0
21998,420453020,42045560,0.000000000000000,1
21999,420453030,42045130,0.000000000000000,1
22000,420453030,42045210,474.092049798253754,0
22001,420453030,42045260,333.967599949087116,0
22002,420453030,420453040,1162.006205947302988,0
22003,420453030,420453050,645.025964172279487,0
22004,420453030,42045310,71.708634044182318,0
22005,420453030,42045370,529.927552433117967,0
22006,420453030,42045410,583.893057281761685,0
22007,420453030,42045440,1224.780796663766068,0
22008,420453030,42045640,579.578683987703357,0
22009,420453030,42045650,359.504534235677852,0
22010,420453030,42045660,168.010230427464762,0
22011,420453030,42045670,333.740210026763918,0
22012,420453040,42045130,662.475249522231366,0
22013,420453040,420453030,1162.006205947302988,0
22014,420453040,420453050,842.550055364106242,0
22015,420453040,42045650,0.000000000000000,1
22016,420453043,420453048,1365.890688282912379,0
22017,420453043,420453053,1011.300772965735177,0
22018,420453043,420453073,1355.655565305202572,0
22019,420453043,420453088,1604.640515160484256,0
22020,420453048,420451630,1784.283308887399926,0
22021,420453048,420453043,1365.890688282912379,0
22022,420453048,420453053,618.049418194724353,0
22023,420453048,420453058,110.207696364433190,0
22024,420453048,420453073,853.885581915061266,0
22025,42045305,420451020,1042.186353379961702,0
22026,42045305,42045310,882.001446110578286,0
22027,42045305,42045330,389.267274340425899,0
22028,42045305,42045340,657.267417143086277,0
22029,42045305,42045360,1342.085047999806648,0
22030,42045305,42045370,499.588198725512143,0
22031,420453050,42045130,686.690320581993433,0
22032,420453050,42045190,251.045512083923654,0
22033,420453050,42045210,327.504993942742942,0
22034,420453050,420452260,296.532443823392043,0
22035,420453050,42045250,260.537094692826713,0
22036,420453050,420453030,645.025964172279487,0
22037,420453050,420453040,842.550055364106242,0
22038,420453053,420453043,1011.300772965735177,0
